blitz,2018-7,Firouzja (18),2629.0
blitz,2018-7,Carlsen (31),2939.0
blitz,2018-7,Duda (23),2694.0
blitz,2018-7,Nakamura (34),2913.0
blitz,2018-7,Goryachkina (23),2422.0
blitz,2018-7,Anand (52),2812.0
blitz,2018-8,Abdusattorov (17),2539.0
blitz,2018-8,Firouzja (18),2627.0
blitz,2018-8,Carlsen (31),2939.0
blitz,2018-8,Duda (23),2694.0
blitz,2018-8,Nakamura (34),2913.0
blitz,2018-8,Goryachkina (23),2422.0
blitz,2018-8,Anand (52),2812.0
blitz,2018-9,Abdusattorov (17),2496.0
blitz,2018-9,Firouzja (18),2649.0
blitz,2018-9,Carlsen (31),2939.0
blitz,2018-9,Duda (23),2694.0
blitz,2018-9,Nakamura (34),2893.0
blitz,2018-9,Goryachkina (23),2422.0
blitz,2018-9,Anand (52),2786.0
blitz,2018-10,Abdusattorov (17),2498.0
blitz,2018-10,Firouzja (18),2665.0
blitz,2018-10,Carlsen (31),2939.0
blitz,2018-10,Duda (23),2693.0
blitz,2018-10,Nakamura (34),2894.0
blitz,2018-10,Goryachkina (23),2423.0
blitz,2018-10,Anand (52),2786.0
blitz,2018-11,Abdusattorov (17),2466.0
blitz,2018-11,Firouzja (18),2667.0
blitz,2018-11,Carlsen (31),2939.0
blitz,2018-11,Duda (23),2694.0
blitz,2018-11,Nakamura (34),2893.0
blitz,2018-11,Goryachkina (23),2422.0
blitz,2018-11,Anand (52),2786.0
blitz,2018-12,Abdusattorov (17),2469.0
blitz,2018-12,Firouzja (18),2667.0
blitz,2018-12,Carlsen (31),2939.0
blitz,2018-12,Duda (23),2694.0
blitz,2018-12,Nakamura (34),2889.0
blitz,2018-12,Goryachkina (23),2422.0
blitz,2018-12,Anand (52),2832.0
blitz,2019-1,Abdusattorov (17),2561.0
blitz,2019-1,Firouzja (18),2724.0
blitz,2019-1,Carlsen (31),2954.0
blitz,2019-1,Duda (23),2818.0
blitz,2019-1,Nakamura (34),2894.0
blitz,2019-1,Goryachkina (23),2441.0
blitz,2019-1,Anand (52),2747.0
blitz,2019-2,Abdusattorov (17),2561.0
blitz,2019-2,Firouzja (18),2724.0
blitz,2019-2,Carlsen (31),2954.0
blitz,2019-2,Duda (23),2818.0
blitz,2019-2,Nakamura (34),2894.0
blitz,2019-2,Goryachkina (23),2441.0
blitz,2019-2,Anand (52),2747.0
blitz,2019-3,Abdusattorov (17),2561.0
blitz,2019-3,Firouzja (18),2724.0
blitz,2019-3,Carlsen (31),2954.0
blitz,2019-3,Duda (23),2778.0
blitz,2019-3,Nakamura (34),2934.0
blitz,2019-3,Goryachkina (23),2441.0
blitz,2019-3,Anand (52),2747.0
blitz,2019-4,Abdusattorov (17),2551.0
blitz,2019-4,Firouzja (18),2660.0
blitz,2019-4,Carlsen (31),2954.0
blitz,2019-4,Duda (23),2778.0
blitz,2019-4,Nakamura (34),2934.0
blitz,2019-4,Goryachkina (23),2441.0
blitz,2019-4,Anand (52),2747.0
blitz,2019-5,Abdusattorov (17),2551.0
blitz,2019-5,Firouzja (18),2660.0
blitz,2019-5,Carlsen (31),2954.0
blitz,2019-5,Duda (23),2778.0
blitz,2019-5,Nakamura (34),2934.0
blitz,2019-5,Goryachkina (23),2441.0
blitz,2019-5,Anand (52),2747.0
blitz,2019-6,Abdusattorov (17),2550.0
blitz,2019-6,Firouzja (18),2660.0
blitz,2019-6,Carlsen (31),2923.0
blitz,2019-6,Duda (23),2778.0
blitz,2019-6,Nakamura (34),2902.0
blitz,2019-6,Goryachkina (23),2441.0
blitz,2019-6,Anand (52),2747.0
blitz,2019-7,Abdusattorov (17),2550.0
blitz,2019-7,Firouzja (18),2649.0
blitz,2019-7,Carlsen (31),2920.0
blitz,2019-7,Duda (23),2778.0
blitz,2019-7,Nakamura (34),2902.0
blitz,2019-7,Goryachkina (23),2441.0
blitz,2019-7,Anand (52),2730.0
blitz,2019-8,Abdusattorov (17),2600.0
blitz,2019-8,Firouzja (18),2649.0
blitz,2019-8,Carlsen (31),2920.0
blitz,2019-8,Duda (23),2778.0
blitz,2019-8,Nakamura (34),2902.0
blitz,2019-8,Goryachkina (23),2441.0
blitz,2019-8,Anand (52),2730.0
blitz,2019-9,Abdusattorov (17),2600.0
blitz,2019-9,Firouzja (18),2649.0
blitz,2019-9,Carlsen (31),2828.0
blitz,2019-9,Duda (23),2812.0
blitz,2019-9,Nakamura (34),2871.0
blitz,2019-9,Goryachkina (23),2441.0
blitz,2019-9,Anand (52),2791.0
blitz,2019-10,Abdusattorov (17),2600.0
blitz,2019-10,Firouzja (18),2649.0
blitz,2019-10,Carlsen (31),2828.0
blitz,2019-10,Duda (23),2812.0
blitz,2019-10,Nakamura (34),2871.0
blitz,2019-10,Goryachkina (23),2441.0
blitz,2019-10,Anand (52),2791.0
blitz,2019-11,Abdusattorov (17),2600.0
blitz,2019-11,Firouzja (18),2649.0
blitz,2019-11,Carlsen (31),2828.0
blitz,2019-11,Duda (23),2796.0
blitz,2019-11,Nakamura (34),2871.0
blitz,2019-11,Goryachkina (23),2441.0
blitz,2019-11,Anand (52),2791.0
blitz,2019-12,Abdusattorov (17),2600.0
blitz,2019-12,Firouzja (18),2649.0
blitz,2019-12,Carlsen (31),2865.0
blitz,2019-12,Duda (23),2796.0
blitz,2019-12,Nakamura (34),2885.0
blitz,2019-12,Goryachkina (23),2441.0
blitz,2019-12,Anand (52),2785.0
blitz,2020-1,Abdusattorov (17),2633.0
blitz,2020-1,Firouzja (18),2750.0
blitz,2020-1,Carlsen (31),2887.0
blitz,2020-1,Duda (23),2799.0
blitz,2020-1,Nakamura (34),2900.0
blitz,2020-1,Goryachkina (23),2441.0
blitz,2020-1,Anand (52),2785.0
blitz,2020-2,Abdusattorov (17),2633.0
blitz,2020-2,Firouzja (18),2750.0
blitz,2020-2,Carlsen (31),2887.0
blitz,2020-2,Duda (23),2799.0
blitz,2020-2,Nakamura (34),2900.0
blitz,2020-2,Goryachkina (23),2441.0
blitz,2020-2,Anand (52),2785.0
blitz,2020-3,Abdusattorov (17),2633.0
blitz,2020-3,Firouzja (18),2750.0
blitz,2020-3,Carlsen (31),2887.0
blitz,2020-3,Duda (23),2799.0
blitz,2020-3,Nakamura (34),2900.0
blitz,2020-3,Goryachkina (23),2441.0
blitz,2020-3,Anand (52),2785.0
blitz,2020-4,Abdusattorov (17),2662.0
blitz,2020-4,Firouzja (18),2750.0
blitz,2020-4,Carlsen (31),2887.0
blitz,2020-4,Duda (23),2799.0
blitz,2020-4,Nakamura (34),2900.0
blitz,2020-4,Goryachkina (23),2441.0
blitz,2020-4,Anand (52),2785.0
blitz,2020-5,Abdusattorov (17),2662.0
blitz,2020-5,Firouzja (18),2750.0
blitz,2020-5,Carlsen (31),2887.0
blitz,2020-5,Duda (23),2799.0
blitz,2020-5,Nakamura (34),2900.0
blitz,2020-5,Goryachkina (23),2441.0
blitz,2020-5,Anand (52),2785.0
blitz,2020-6,Abdusattorov (17),2662.0
blitz,2020-6,Firouzja (18),2750.0
blitz,2020-6,Carlsen (31),2886.0
blitz,2020-6,Duda (23),2799.0
blitz,2020-6,Nakamura (34),2900.0
blitz,2020-6,Goryachkina (23),2441.0
blitz,2020-6,Anand (52),2785.0
blitz,2020-7,Abdusattorov (17),2662.0
blitz,2020-7,Firouzja (18),2770.0
blitz,2020-7,Carlsen (31),2886.0
blitz,2020-7,Duda (23),2799.0
blitz,2020-7,Nakamura (34),2900.0
blitz,2020-7,Goryachkina (23),2441.0
blitz,2020-7,Anand (52),2785.0
blitz,2020-8,Abdusattorov (17),2662.0
blitz,2020-8,Firouzja (18),2770.0
blitz,2020-8,Carlsen (31),2886.0
blitz,2020-8,Duda (23),2799.0
blitz,2020-8,Nakamura (34),2900.0
blitz,2020-8,Goryachkina (23),2441.0
blitz,2020-8,Anand (52),2785.0
blitz,2020-9,Abdusattorov (17),2662.0
blitz,2020-9,Firouzja (18),2770.0
blitz,2020-9,Carlsen (31),2886.0
blitz,2020-9,Duda (23),2799.0
blitz,2020-9,Nakamura (34),2900.0
blitz,2020-9,Goryachkina (23),2441.0
blitz,2020-9,Anand (52),2785.0
blitz,2020-10,Abdusattorov (17),2662.0
blitz,2020-10,Firouzja (18),2770.0
blitz,2020-10,Carlsen (31),2886.0
blitz,2020-10,Duda (23),2799.0
blitz,2020-10,Nakamura (34),2900.0
blitz,2020-10,Goryachkina (23),2441.0
blitz,2020-10,Anand (52),2785.0
blitz,2020-11,Abdusattorov (17),2662.0
blitz,2020-11,Firouzja (18),2770.0
blitz,2020-11,Carlsen (31),2886.0
blitz,2020-11,Duda (23),2799.0
blitz,2020-11,Nakamura (34),2900.0
blitz,2020-11,Goryachkina (23),2441.0
blitz,2020-11,Anand (52),2785.0
blitz,2020-12,Abdusattorov (17),2662.0
blitz,2020-12,Firouzja (18),2770.0
blitz,2020-12,Carlsen (31),2886.0
blitz,2020-12,Duda (23),2799.0
blitz,2020-12,Nakamura (34),2900.0
blitz,2020-12,Goryachkina (23),2441.0
blitz,2020-12,Anand (52),2785.0
